Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-18 10:39:00+05:30,2713.0,2713.949951171875,2711.0,2711.39990234375,2711.39990234375,13951
2024-10-18 10:40:00+05:30,2711.39990234375,2713.800048828125,2711.300048828125,2712.39990234375,2712.39990234375,10696
2024-10-18 10:41:00+05:30,2712.550048828125,2713.5,2711.0,2713.449951171875,2713.449951171875,8235
2024-10-18 10:42:00+05:30,2713.25,2713.89990234375,2711.699951171875,2712.75,2712.75,7909
2024-10-18 10:43:00+05:30,2712.75,2712.75,2711.39990234375,2712.050048828125,2712.050048828125,7889
2024-10-18 10:44:00+05:30,2711.89990234375,2712.14990234375,2710.0,2710.5,2710.5,11103
2024-10-18 10:45:00+05:30,2710.5,2713.60009765625,2710.10009765625,2712.800048828125,2712.800048828125,12221
2024-10-18 10:46:00+05:30,2713.050048828125,2713.449951171875,2712.35009765625,2713.199951171875,2713.199951171875,5866
2024-10-18 10:47:00+05:30,2713.199951171875,2715.949951171875,2711.39990234375,2715.449951171875,2715.449951171875,20944
2024-10-18 10:48:00+05:30,2715.449951171875,2720.699951171875,2714.800048828125,2720.5,2720.5,33872
2024-10-18 10:49:00+05:30,2720.5,2721.75,2716.5,2717.0,2717.0,22713
2024-10-18 10:50:00+05:30,2717.449951171875,2718.300048828125,2715.75,2717.449951171875,2717.449951171875,13016
2024-10-18 10:51:00+05:30,2717.449951171875,2717.449951171875,2713.0,2713.0,2713.0,12296
2024-10-18 10:52:00+05:30,2713.35009765625,2714.35009765625,2711.39990234375,2711.39990234375,2711.39990234375,11729
2024-10-18 10:53:00+05:30,2711.699951171875,2712.0,2710.800048828125,2710.89990234375,2710.89990234375,12714
2024-10-18 10:54:00+05:30,2711.0,2712.85009765625,2709.550048828125,2710.5,2710.5,31822
2024-10-18 10:55:00+05:30,2710.14990234375,2711.14990234375,2708.0,2708.199951171875,2708.199951171875,15094
2024-10-18 10:56:00+05:30,2708.199951171875,2709.699951171875,2707.800048828125,2708.550048828125,2708.550048828125,8382
2024-10-18 10:57:00+05:30,2708.550048828125,2711.050048828125,2708.14990234375,2709.449951171875,2709.449951171875,6807
2024-10-18 10:58:00+05:30,2709.75,2709.75,2706.199951171875,2707.14990234375,2707.14990234375,19484
2024-10-18 10:59:00+05:30,2707.85009765625,2708.0,2707.050048828125,2707.60009765625,2707.60009765625,5099
2024-10-18 11:00:00+05:30,2707.550048828125,2709.449951171875,2707.10009765625,2707.85009765625,2707.85009765625,10189
2024-10-18 11:01:00+05:30,2707.85009765625,2707.85009765625,2706.10009765625,2706.10009765625,2706.10009765625,7256
2024-10-18 11:02:00+05:30,2706.699951171875,2706.800048828125,2705.5,2705.550048828125,2705.550048828125,11020
2024-10-18 11:03:00+05:30,2705.449951171875,2708.5,2704.89990234375,2707.949951171875,2707.949951171875,16414
2024-10-18 11:04:00+05:30,2708.699951171875,2708.699951171875,2706.85009765625,2706.85009765625,2706.85009765625,5920
2024-10-18 11:05:00+05:30,2706.10009765625,2707.25,2704.60009765625,2707.25,2707.25,13580
2024-10-18 11:06:00+05:30,2707.0,2707.0,2705.5,2707.0,2707.0,8248
2024-10-18 11:07:00+05:30,2706.75,2707.89990234375,2706.300048828125,2707.050048828125,2707.050048828125,8813
2024-10-18 11:08:00+05:30,2707.050048828125,2707.949951171875,2706.050048828125,2707.949951171875,2707.949951171875,8136
2024-10-18 11:09:00+05:30,2707.949951171875,2708.39990234375,2707.300048828125,2708.14990234375,2708.14990234375,9511
2024-10-18 11:10:00+05:30,2708.14990234375,2710.699951171875,2707.60009765625,2708.75,2708.75,9681
2024-10-18 11:11:00+05:30,2709.39990234375,2709.949951171875,2707.64990234375,2709.89990234375,2709.89990234375,7084
2024-10-18 11:12:00+05:30,2709.89990234375,2711.89990234375,2709.0,2710.85009765625,2710.85009765625,8235
2024-10-18 11:13:00+05:30,2710.85009765625,2711.050048828125,2709.0,2709.300048828125,2709.300048828125,12736
2024-10-18 11:14:00+05:30,2709.800048828125,2710.949951171875,2709.25,2710.60009765625,2710.60009765625,5707
2024-10-18 11:15:00+05:30,2710.60009765625,2710.60009765625,2710.10009765625,2710.39990234375,2710.39990234375,5997
2024-10-18 11:16:00+05:30,2710.39990234375,2710.800048828125,2709.550048828125,2710.800048828125,2710.800048828125,6283
2024-10-18 11:17:00+05:30,2710.800048828125,2711.25,2710.699951171875,2711.14990234375,2711.14990234375,5158
2024-10-18 11:18:00+05:30,2711.800048828125,2714.0,2711.199951171875,2713.14990234375,2713.14990234375,10484
2024-10-18 11:19:00+05:30,2713.14990234375,2713.35009765625,2710.550048828125,2711.5,2711.5,8691
2024-10-18 11:20:00+05:30,2711.39990234375,2712.0,2710.0,2712.0,2712.0,6309
2024-10-18 11:21:00+05:30,2711.699951171875,2712.89990234375,2711.199951171875,2711.800048828125,2711.800048828125,5416
2024-10-18 11:22:00+05:30,2711.85009765625,2713.5,2711.800048828125,2713.5,2713.5,9095
2024-10-18 11:23:00+05:30,2713.60009765625,2714.699951171875,2713.10009765625,2714.550048828125,2714.550048828125,6641
2024-10-18 11:24:00+05:30,2714.550048828125,2715.5,2713.800048828125,2715.25,2715.25,11238
2024-10-18 11:25:00+05:30,2715.0,2715.89990234375,2713.64990234375,2714.050048828125,2714.050048828125,7919
2024-10-18 11:26:00+05:30,2714.050048828125,2714.5,2713.25,2713.89990234375,2713.89990234375,5791
2024-10-18 11:27:00+05:30,2713.89990234375,2714.050048828125,2713.10009765625,2713.85009765625,2713.85009765625,5911
2024-10-18 11:28:00+05:30,2713.85009765625,2716.5,2713.300048828125,2715.0,2715.0,7406
2024-10-18 11:29:00+05:30,2715.050048828125,2716.39990234375,2713.949951171875,2716.39990234375,2716.39990234375,6534
2024-10-18 11:30:00+05:30,2716.14990234375,2716.35009765625,2714.300048828125,2714.89990234375,2714.89990234375,6148
2024-10-18 11:31:00+05:30,2714.89990234375,2718.0,2714.5,2716.64990234375,2716.64990234375,11880
2024-10-18 11:32:00+05:30,2716.64990234375,2716.699951171875,2715.10009765625,2716.25,2716.25,4995
2024-10-18 11:33:00+05:30,2716.0,2716.60009765625,2716.0,2716.35009765625,2716.35009765625,4664
2024-10-18 11:34:00+05:30,2716.35009765625,2717.949951171875,2716.0,2717.449951171875,2717.449951171875,6760
2024-10-18 11:35:00+05:30,2717.449951171875,2718.199951171875,2717.0,2717.949951171875,2717.949951171875,6168
2024-10-18 11:36:00+05:30,2717.949951171875,2717.949951171875,2716.14990234375,2716.85009765625,2716.85009765625,4586
2024-10-18 11:37:00+05:30,2716.85009765625,2718.0,2716.5,2718.0,2718.0,10611
2024-10-18 11:38:00+05:30,2717.89990234375,2721.89990234375,2717.35009765625,2720.050048828125,2720.050048828125,23267
2024-10-18 11:39:00+05:30,2720.050048828125,2723.0,2719.35009765625,2723.0,2723.0,14316
2024-10-18 11:40:00+05:30,2723.0,2723.25,2720.449951171875,2721.35009765625,2721.35009765625,12494
2024-10-18 11:41:00+05:30,2721.60009765625,2722.0,2720.39990234375,2720.39990234375,2720.39990234375,12692
2024-10-18 11:42:00+05:30,2720.14990234375,2720.89990234375,2718.75,2719.35009765625,2719.35009765625,13964
2024-10-18 11:43:00+05:30,2719.050048828125,2719.89990234375,2718.0,2718.050048828125,2718.050048828125,7796
2024-10-18 11:44:00+05:30,2718.050048828125,2720.0,2718.050048828125,2719.449951171875,2719.449951171875,6385
2024-10-18 11:45:00+05:30,2719.449951171875,2719.449951171875,2719.0,2719.0,2719.0,4393
2024-10-18 11:46:00+05:30,2719.39990234375,2719.5,2718.300048828125,2718.39990234375,2718.39990234375,6149
2024-10-18 11:47:00+05:30,2718.39990234375,2718.39990234375,2718.0,2718.300048828125,2718.300048828125,7057
2024-10-18 11:48:00+05:30,2718.300048828125,2718.39990234375,2716.800048828125,2716.800048828125,2716.800048828125,11968
2024-10-18 11:49:00+05:30,2716.800048828125,2717.0,2715.050048828125,2715.60009765625,2715.60009765625,13864
2024-10-18 11:50:00+05:30,2715.949951171875,2716.75,2715.64990234375,2716.050048828125,2716.050048828125,3875
2024-10-18 11:51:00+05:30,2716.050048828125,2716.949951171875,2715.949951171875,2716.5,2716.5,3838
2024-10-18 11:52:00+05:30,2716.5,2716.5,2715.14990234375,2715.699951171875,2715.699951171875,5946
2024-10-18 11:53:00+05:30,2715.699951171875,2716.14990234375,2715.0,2716.14990234375,2716.14990234375,5099
2024-10-18 11:54:00+05:30,2716.0,2720.0,2716.0,2719.5,2719.5,16408
2024-10-18 11:55:00+05:30,2719.0,2720.75,2719.0,2719.5,2719.5,5547
2024-10-18 11:56:00+05:30,2719.5,2719.699951171875,2718.050048828125,2718.050048828125,2718.050048828125,7511
2024-10-18 11:57:00+05:30,2718.39990234375,2718.39990234375,2717.10009765625,2717.10009765625,2717.10009765625,4443
2024-10-18 11:58:00+05:30,2717.64990234375,2718.050048828125,2717.0,2717.949951171875,2717.949951171875,6499
2024-10-18 11:59:00+05:30,2717.550048828125,2719.0,2717.550048828125,2719.0,2719.0,2471
2024-10-18 12:00:00+05:30,2719.0,2719.0,2716.85009765625,2717.5,2717.5,22612
2024-10-18 12:01:00+05:30,2716.64990234375,2718.0,2716.64990234375,2717.949951171875,2717.949951171875,5003
2024-10-18 12:02:00+05:30,2717.949951171875,2718.0,2717.5,2718.0,2718.0,4243
2024-10-18 12:03:00+05:30,2718.0,2719.199951171875,2717.64990234375,2718.949951171875,2718.949951171875,6811
2024-10-18 12:04:00+05:30,2719.0,2719.949951171875,2718.10009765625,2719.75,2719.75,6209
2024-10-18 12:05:00+05:30,2719.75,2721.75,2719.75,2721.35009765625,2721.35009765625,17176
2024-10-18 12:06:00+05:30,2721.35009765625,2721.64990234375,2720.050048828125,2720.550048828125,2720.550048828125,13664
2024-10-18 12:07:00+05:30,2720.550048828125,2721.050048828125,2719.75,2720.35009765625,2720.35009765625,4871
2024-10-18 12:08:00+05:30,2720.300048828125,2721.75,2719.64990234375,2721.0,2721.0,13243
2024-10-18 12:09:00+05:30,2720.449951171875,2721.300048828125,2720.14990234375,2720.85009765625,2720.85009765625,6210
2024-10-18 12:10:00+05:30,2720.75,2721.300048828125,2720.0,2720.0,2720.0,12686
2024-10-18 12:11:00+05:30,2720.75,2720.800048828125,2718.5,2720.050048828125,2720.050048828125,13539
2024-10-18 12:12:00+05:30,2720.0,2720.89990234375,2718.5,2720.800048828125,2720.800048828125,13042
2024-10-18 12:13:00+05:30,2720.699951171875,2721.699951171875,2720.0,2721.0,2721.0,10954
2024-10-18 12:14:00+05:30,2721.39990234375,2721.39990234375,2720.0,2720.5,2720.5,4932
2024-10-18 12:15:00+05:30,2720.39990234375,2720.39990234375,2719.0,2719.75,2719.75,8550
2024-10-18 12:16:00+05:30,2719.699951171875,2719.800048828125,2718.35009765625,2719.800048828125,2719.800048828125,5276
2024-10-18 12:17:00+05:30,2719.60009765625,2720.0,2718.800048828125,2719.300048828125,2719.300048828125,9438
2024-10-18 12:18:00+05:30,2719.300048828125,2720.60009765625,2719.25,2720.5,2720.5,5950
2024-10-18 12:19:00+05:30,2720.5,2720.89990234375,2719.949951171875,2720.5,2720.5,5353
2024-10-18 12:20:00+05:30,2720.75,2720.75,2719.550048828125,2719.949951171875,2719.949951171875,6845
2024-10-18 12:21:00+05:30,2719.949951171875,2720.800048828125,2719.60009765625,2720.800048828125,2720.800048828125,4027
2024-10-18 12:22:00+05:30,2720.800048828125,2723.14990234375,2720.0,2722.800048828125,2722.800048828125,17343
2024-10-18 12:23:00+05:30,2722.800048828125,2724.64990234375,2722.800048828125,2723.699951171875,2723.699951171875,13302
2024-10-18 12:24:00+05:30,2723.699951171875,2724.699951171875,2723.60009765625,2724.39990234375,2724.39990234375,10218
2024-10-18 12:25:00+05:30,2724.39990234375,2729.0,2724.35009765625,2728.949951171875,2728.949951171875,42763
2024-10-18 12:26:00+05:30,2730.449951171875,2731.35009765625,2729.0,2730.0,2730.0,51882
2024-10-18 12:27:00+05:30,2729.949951171875,2733.39990234375,2729.050048828125,2733.0,2733.0,23765
2024-10-18 12:28:00+05:30,2733.449951171875,2733.699951171875,2731.39990234375,2732.64990234375,2732.64990234375,24891
2024-10-18 12:29:00+05:30,2732.949951171875,2733.699951171875,2732.0,2733.300048828125,2733.300048828125,16388
2024-10-18 12:30:00+05:30,2733.25,2736.300048828125,2731.199951171875,2734.14990234375,2734.14990234375,44611
2024-10-18 12:31:00+05:30,2734.60009765625,2736.800048828125,2734.0,2736.0,2736.0,36626
2024-10-18 12:32:00+05:30,2736.0,2736.449951171875,2734.0,2734.800048828125,2734.800048828125,33149
2024-10-18 12:33:00+05:30,2734.89990234375,2734.949951171875,2732.0,2732.60009765625,2732.60009765625,12233
2024-10-18 12:34:00+05:30,2733.0,2733.0,2731.0,2732.10009765625,2732.10009765625,16429
2024-10-18 12:35:00+05:30,2732.85009765625,2733.85009765625,2731.5,2733.199951171875,2733.199951171875,11735
2024-10-18 12:36:00+05:30,2733.14990234375,2733.300048828125,2731.0,2731.85009765625,2731.85009765625,19072
2024-10-18 12:37:00+05:30,2732.0,2732.85009765625,2729.300048828125,2729.949951171875,2729.949951171875,17764
2024-10-18 12:38:00+05:30,2729.699951171875,2730.800048828125,2729.0,2730.5,2730.5,9267
2024-10-18 12:39:00+05:30,2730.5,2730.949951171875,2728.949951171875,2728.949951171875,2728.949951171875,12699
2024-10-18 12:40:00+05:30,2728.35009765625,2730.800048828125,2728.35009765625,2730.25,2730.25,11796
2024-10-18 12:41:00+05:30,2728.0,2728.199951171875,2727.0,2728.0,2728.0,14590
2024-10-18 12:42:00+05:30,2728.0,2728.25,2727.5,2728.25,2728.25,3495
2024-10-18 12:43:00+05:30,2728.10009765625,2728.39990234375,2727.800048828125,2728.25,2728.25,10265
2024-10-18 12:44:00+05:30,2728.25,2728.25,2728.0,2728.0,2728.0,693
2024-10-18 12:45:00+05:30,2727.550048828125,2728.14990234375,2727.550048828125,2727.550048828125,2727.550048828125,10362
2024-10-18 12:46:00+05:30,2727.89990234375,2728.199951171875,2727.25,2728.199951171875,2728.199951171875,4954
2024-10-18 12:47:00+05:30,2728.199951171875,2728.199951171875,2727.5,2727.550048828125,2727.550048828125,1409
2024-10-18 12:49:00+05:30,2729.60009765625,2731.199951171875,2729.550048828125,2731.0,2731.0,18571
2024-10-18 12:50:00+05:30,2731.0,2731.10009765625,2730.0,2730.199951171875,2730.199951171875,4913
2024-10-18 12:51:00+05:30,2730.199951171875,2730.300048828125,2728.550048828125,2728.800048828125,2728.800048828125,6143
2024-10-18 12:52:00+05:30,2728.800048828125,2729.949951171875,2728.5,2729.300048828125,2729.300048828125,12982
2024-10-18 12:53:00+05:30,2729.25,2730.10009765625,2728.300048828125,2729.0,2729.0,7540
2024-10-18 12:54:00+05:30,2729.0,2729.949951171875,2728.35009765625,2728.60009765625,2728.60009765625,2538
2024-10-18 12:55:00+05:30,2728.60009765625,2730.0,2728.050048828125,2728.300048828125,2728.300048828125,10602
2024-10-18 12:56:00+05:30,2728.699951171875,2729.85009765625,2728.199951171875,2728.89990234375,2728.89990234375,3950
2024-10-18 12:57:00+05:30,2729.5,2729.5,2726.5,2726.5,2726.5,9780
2024-10-18 12:58:00+05:30,2727.199951171875,2727.949951171875,2726.0,2727.75,2727.75,6123
2024-10-18 12:59:00+05:30,2727.75,2728.39990234375,2727.449951171875,2727.800048828125,2727.800048828125,3216
2024-10-18 13:00:00+05:30,2728.0,2728.0,2726.39990234375,2727.5,2727.5,3891
2024-10-18 13:01:00+05:30,2727.0,2727.5,2726.050048828125,2726.800048828125,2726.800048828125,5275
2024-10-18 13:02:00+05:30,2726.800048828125,2727.39990234375,2725.699951171875,2726.10009765625,2726.10009765625,12277
2024-10-18 13:03:00+05:30,2726.60009765625,2728.300048828125,2725.5,2728.300048828125,2728.300048828125,3565
2024-10-18 13:04:00+05:30,2728.800048828125,2729.64990234375,2727.699951171875,2728.300048828125,2728.300048828125,5122
2024-10-18 13:05:00+05:30,2728.800048828125,2729.5,2728.0,2729.050048828125,2729.050048828125,5635
2024-10-18 13:06:00+05:30,2729.050048828125,2729.050048828125,2727.0,2727.300048828125,2727.300048828125,4392
2024-10-18 13:07:00+05:30,2727.300048828125,2727.5,2726.10009765625,2726.89990234375,2726.89990234375,5452
2024-10-18 13:08:00+05:30,2727.0,2727.0,2725.25,2725.64990234375,2725.64990234375,7147
2024-10-18 13:09:00+05:30,2725.64990234375,2726.85009765625,2725.5,2726.0,2726.0,2927
2024-10-18 13:10:00+05:30,2726.35009765625,2727.0,2726.0,2726.89990234375,2726.89990234375,3009
2024-10-18 13:11:00+05:30,2726.89990234375,2728.35009765625,2726.75,2727.699951171875,2727.699951171875,7247
2024-10-18 13:12:00+05:30,2727.699951171875,2727.699951171875,2726.949951171875,2726.949951171875,2726.949951171875,5934
2024-10-18 13:13:00+05:30,2726.89990234375,2726.949951171875,2725.35009765625,2726.800048828125,2726.800048828125,7396
2024-10-18 13:14:00+05:30,2726.550048828125,2726.949951171875,2725.14990234375,2726.949951171875,2726.949951171875,3436
2024-10-18 13:15:00+05:30,2726.89990234375,2728.699951171875,2726.449951171875,2727.14990234375,2727.14990234375,4114
2024-10-18 13:16:00+05:30,2726.60009765625,2728.10009765625,2726.39990234375,2726.89990234375,2726.89990234375,7632
2024-10-18 13:17:00+05:30,2727.10009765625,2728.0,2727.0,2727.0,2727.0,3754
2024-10-18 13:18:00+05:30,2727.0,2727.0,2725.0,2727.0,2727.0,11798
2024-10-18 13:19:00+05:30,2726.85009765625,2729.0,2726.35009765625,2728.699951171875,2728.699951171875,5156
2024-10-18 13:20:00+05:30,2728.64990234375,2731.0,2728.60009765625,2730.800048828125,2730.800048828125,9171
2024-10-18 13:21:00+05:30,2730.199951171875,2730.949951171875,2729.85009765625,2730.5,2730.5,6922
2024-10-18 13:22:00+05:30,2730.5,2730.75,2729.550048828125,2730.0,2730.0,8528
2024-10-18 13:23:00+05:30,2729.75,2730.5,2729.449951171875,2729.550048828125,2729.550048828125,4916
2024-10-18 13:24:00+05:30,2729.0,2729.64990234375,2728.10009765625,2729.300048828125,2729.300048828125,5595
2024-10-18 13:25:00+05:30,2729.300048828125,2729.800048828125,2728.0,2729.0,2729.0,3775
2024-10-18 13:26:00+05:30,2729.0,2729.0,2727.0,2727.050048828125,2727.050048828125,13870
2024-10-18 13:27:00+05:30,2727.14990234375,2728.0,2726.14990234375,2727.60009765625,2727.60009765625,15564
2024-10-18 13:28:00+05:30,2727.0,2728.60009765625,2727.0,2727.699951171875,2727.699951171875,8042
