,Open,High,Low,Close,Volume
2018-04-05,4.9500,4.9500,4.6000,4.8000,5900
2018-04-06,4.8300,4.8400,4.7500,4.7900,3700
2018-04-09,4.7900,4.7900,4.5000,4.6300,9400
2018-04-10,5.0000,5.0000,5.0000,5.0000,1500
2018-04-11,4.5000,4.5000,4.4000,4.4700,15800
2018-04-12,5.0000,5.0000,4.3000,4.4500,9500
2018-04-13,4.3000,4.4000,4.0000,4.2000,22444
2018-04-16,4.2000,4.3000,3.8200,4.0000,7177
2018-04-17,4.0000,4.0000,3.7500,3.8900,20859
2018-04-18,4.1400,4.2000,3.7500,3.8000,31068
2018-04-19,3.8000,3.8000,3.5500,3.8000,30136
2018-04-20,3.8000,3.8000,3.6000,3.8000,21200
2018-04-23,3.9800,3.9800,3.5800,3.5900,7820
2018-04-24,3.6000,3.6000,3.5000,3.5800,8555
2018-04-25,3.6950,3.7400,3.4500,3.5900,23636
2018-04-26,3.5900,3.9000,3.5800,3.6600,6000
2018-04-27,3.6400,3.6400,3.5100,3.6400,8388
2018-04-30,3.6400,3.6400,3.3800,3.5500,4300
2018-05-01,3.4900,3.5100,3.4900,3.4900,2600
2018-05-02,3.5000,3.7500,3.3000,3.4300,20405
2018-05-03,3.4500,3.4500,3.4400,3.4400,515
2018-05-04,3.4200,3.5100,3.3700,3.5000,5600
2018-05-07,3.5100,3.7900,3.4000,3.5400,7415
2018-05-08,3.5000,3.6300,3.3600,3.3900,5670
2018-05-09,3.3900,3.8500,3.2900,3.6200,15071
2018-05-10,3.6100,3.6100,3.5000,3.5000,1600
2018-05-11,3.6500,3.6500,3.5000,3.5600,11000
2018-05-14,3.6000,3.8000,3.5300,3.7500,20315
2018-05-15,3.7800,4.0500,3.7300,4.0500,13010
2018-05-16,4.0500,4.1300,4.0000,4.0400,14807
2018-05-17,4.0400,4.1300,4.0400,4.0800,520
2018-05-18,4.1000,4.1800,4.0500,4.1100,4900
2018-05-21,4.1650,4.1650,4.1000,4.1000,300
2018-05-22,4.0700,4.1400,4.0000,4.1000,3393
2018-05-23,4.0000,4.0500,4.0000,4.0500,400
2018-05-24,4.0500,4.0500,3.8500,4.0000,6159
2018-05-25,3.8500,4.0000,3.8500,4.0000,2500
2018-05-29,3.9000,3.9900,3.9000,3.9000,9000
2018-05-30,3.9000,3.9000,3.9000,3.9000,2000
2018-05-31,3.9100,3.9100,3.9000,3.9000,21341
2018-06-01,3.4600,3.9300,3.3000,3.9300,6300
2018-06-04,3.5900,3.6500,3.5900,3.5900,2359
2018-06-05,3.5900,3.6000,3.3000,3.6000,24531
2018-06-06,3.6000,3.6000,3.6000,3.6000,290
2018-06-07,3.3000,3.9000,3.3000,3.9000,2100
2018-06-08,3.8400,3.8400,3.7900,3.7900,3500
2018-06-11,3.5100,3.8000,3.3000,3.8000,6726
2018-06-12,3.8000,3.8000,3.8000,3.8000,200
2018-06-13,3.7500,3.7500,3.7500,3.7500,100
2018-06-14,3.7500,3.7500,3.7500,3.7500,1162
2018-06-15,3.7500,3.7500,3.7500,3.7500,200
2018-06-18,3.7500,3.7500,3.7500,3.7500,600
2018-06-19,3.8000,3.8000,3.8000,3.8000,100
2018-06-20,3.9000,4.0000,3.9000,4.0000,4000
2018-06-21,4.0000,4.0700,4.0000,4.0700,3700
2018-06-22,4.0500,4.5600,4.0500,4.2000,11955
2018-06-25,4.5000,4.9500,4.5000,4.5500,7826
2018-06-26,4.0000,4.1000,3.8100,3.9000,1248836
2018-06-27,3.9000,3.9520,3.8200,3.8800,296857
2018-06-28,3.8000,4.2150,3.8000,4.1900,244822
2018-06-29,4.1500,4.1900,3.8800,4.1500,220334
2018-07-02,4.1600,4.2190,4.0100,4.0990,118353
2018-07-03,4.2000,4.2300,4.0700,4.1900,68759
2018-07-05,4.1500,4.2090,4.0500,4.0500,84720
2018-07-06,4.1120,4.1790,4.0500,4.1100,58356
2018-07-09,4.2400,4.3500,4.0500,4.2700,296539
2018-07-10,4.3000,4.3500,4.1400,4.1800,334231
2018-07-11,3.9200,4.2190,3.9200,4.1200,205119
2018-07-12,4.1500,4.2400,4.0200,4.1500,132641
2018-07-13,4.1500,4.1800,4.0500,4.1500,153229
2018-07-16,4.2900,4.2900,4.0700,4.1900,113814
2018-07-17,4.2100,4.3100,4.1500,4.1600,89240
2018-07-18,4.1900,4.2500,4.0800,4.0800,190897
2018-07-19,4.0200,4.2440,4.0200,4.0900,84950
2018-07-20,4.0400,4.2400,4.0200,4.1700,42176
2018-07-23,4.2400,4.3000,4.1700,4.1800,80082
2018-07-24,4.1800,4.2500,4.1700,4.1800,67071
2018-07-25,4.2300,4.2550,4.1600,4.2000,85586
2018-07-26,4.1800,4.2000,4.0500,4.0970,37507
2018-07-27,4.1500,4.1500,4.0200,4.0600,48749
2018-07-30,4.0600,4.1490,4.0200,4.0500,14792
2018-07-31,4.0100,4.0750,3.9160,3.9300,65277
2018-08-01,3.9210,3.9520,3.8500,3.8600,72443
2018-08-02,3.8500,3.9750,3.6000,3.6300,37247
2018-08-03,3.8100,3.8900,3.5950,3.6300,25935
2018-08-06,3.7730,3.8900,3.7500,3.8900,5531
2018-08-07,3.7300,3.9000,3.5100,3.5600,27802
2018-08-08,3.5500,3.6930,3.4300,3.5500,21747
2018-08-09,3.5070,3.8600,3.4600,3.4850,27815
2018-08-10,3.8900,3.9000,3.5350,3.7500,4392
2018-08-13,3.8000,3.8070,3.7400,3.7540,1414
2018-08-14,3.7964,3.7964,3.6000,3.6900,11737
2018-08-15,3.7210,3.7210,3.3300,3.3300,41608
2018-08-16,3.4000,3.6200,3.4000,3.6200,5037
2018-08-17,3.6500,3.9000,3.5000,3.9000,63435
2018-08-20,3.9000,3.9700,3.6100,3.7000,72975
2018-08-21,3.6200,3.7500,3.6000,3.7500,20333
2018-08-22,3.7000,3.8500,3.6450,3.7900,43947
2018-08-23,3.6200,3.8380,3.5000,3.5500,51639
2018-08-24,3.6500,3.8300,3.3000,3.3500,51161
2018-08-27,3.4080,3.6000,3.3500,3.4300,48242
2018-08-28,3.4100,3.5500,3.3400,3.5500,27342
2018-08-29,3.4300,3.5900,3.4000,3.4800,14681
2018-08-30,3.5600,3.6100,3.3700,3.6100,44238
2018-08-31,3.5000,3.6000,3.3700,3.5700,26339
2018-09-04,3.5000,3.5000,3.3600,3.4900,7189
2018-09-05,3.4010,3.5000,3.3500,3.3500,22585
2018-09-06,3.5000,3.5000,3.4000,3.4000,8446
2018-09-07,3.5700,3.6000,3.4000,3.4900,21946
2018-09-10,3.4900,3.8000,3.4180,3.7100,51980
2018-09-11,3.7900,3.8400,3.5900,3.8200,78483
2018-09-12,3.8800,3.8800,3.4900,3.5000,32314
2018-09-13,3.4300,3.7000,3.4300,3.6100,35166
2018-09-14,3.7900,3.7900,3.3510,3.5400,85215
2018-09-17,3.5800,3.7150,3.4100,3.5200,91673
2018-09-18,3.5900,3.8000,3.5400,3.7900,254630
2018-09-19,3.8000,3.9500,3.5600,3.7300,232430
2018-09-20,3.8900,4.1000,3.6000,3.7000,547573
2018-09-21,3.7000,3.9340,3.3100,3.3900,622920
2018-09-24,3.4500,3.5300,3.2000,3.2000,136369
2018-09-25,3.2370,3.4500,3.1200,3.1400,180693
2018-09-26,3.1400,3.2300,3.0000,3.0400,38464
2018-09-27,3.0500,3.2400,3.0500,3.1400,31669
2018-09-28,3.2600,3.2600,3.0100,3.0900,56768
2018-10-01,3.0600,3.1190,2.8500,2.8900,179574
2018-10-02,2.9900,3.0900,2.9300,2.9650,71603
2018-10-03,2.9500,3.1700,2.9400,2.9500,115573
2018-10-04,2.9400,3.1650,2.9400,2.9700,64228
2018-10-05,2.9700,3.0000,2.9000,2.9800,46895
2018-10-08,3.1000,3.1500,2.9000,2.9500,74107
2018-10-09,3.0000,3.0000,2.8000,2.8000,41155
2018-10-10,2.9500,2.9600,2.7100,2.7100,53956
2018-10-11,2.7510,2.8400,2.5200,2.5400,24272
2018-10-12,2.6000,2.9100,2.5300,2.6000,43096
2018-10-15,2.5300,2.6300,2.5100,2.5200,34531
2018-10-16,2.5600,2.5800,2.2500,2.3000,143378
2018-10-17,2.3500,2.4200,2.2800,2.3100,65458
2018-10-18,2.3000,2.4500,2.2500,2.3200,54082
2018-10-19,2.2700,2.2910,2.0700,2.2000,35798
2018-10-22,2.2500,2.2500,2.0500,2.0700,41184
2018-10-23,2.1100,2.1450,1.9600,2.0300,52873
2018-10-24,2.0100,2.1010,1.8500,1.8800,152731
2018-10-25,1.9500,2.2380,1.9200,2.1100,107648
2018-10-26,2.2000,2.2350,1.9100,2.0500,23362
2018-10-29,1.9370,2.0900,1.9370,1.9700,48210
2018-10-30,2.0600,2.0600,1.9000,1.9200,19250
2018-10-31,1.9200,2.1400,1.9100,1.9100,51385
2018-11-01,2.0000,2.2400,2.0000,2.2000,22639
2018-11-02,2.1100,2.2200,2.0100,2.1000,24170
2018-11-05,2.0500,2.1700,2.0000,2.0500,33290
2018-11-06,2.0500,2.1700,1.8750,2.1300,50352
2018-11-07,2.2200,2.2400,1.9400,2.1000,53527
2018-11-08,2.0400,2.1790,1.9600,2.1000,54408
2018-11-09,2.0580,2.1200,1.9000,1.9800,489985
2018-11-12,1.9900,2.0700,1.8800,1.8800,56061
2018-11-13,2.0000,2.0280,1.9500,2.0000,26717
2018-11-14,1.9300,2.0800,1.8800,1.9400,33840
2018-11-15,2.1600,2.1600,1.9900,1.9900,22502
2018-11-16,2.0500,2.0500,1.9100,1.9500,14162
2018-11-19,1.9400,2.1100,1.9100,1.9700,10995
2018-11-20,1.9100,1.9800,1.8600,1.9600,47594
2018-11-21,1.8600,2.0900,1.8500,1.9400,26463
2018-11-23,1.8800,2.0100,1.8800,1.9900,12644
2018-11-26,2.0000,2.0020,1.7700,1.8200,82345
2018-11-27,1.8700,1.8800,1.7700,1.8000,64758
2018-11-28,1.7500,2.1300,1.7500,1.9200,86486
2018-11-29,1.9300,2.1000,1.8200,2.0000,40935
2018-11-30,2.0700,2.0900,1.8400,1.9000,56225
2018-12-03,1.9500,2.1000,1.9200,2.1000,43123
2018-12-04,2.1000,2.1300,1.9400,2.1000,33494
2018-12-06,2.0100,2.2500,2.0100,2.1000,69125
2018-12-07,2.1200,2.2050,2.0500,2.0800,63686
2018-12-10,2.1800,2.2100,2.0500,2.1200,75114
2018-12-11,2.1200,2.1500,2.0200,2.0200,65727
2018-12-12,2.0700,2.1200,2.0000,2.0100,49938
2018-12-13,2.1100,2.1100,1.9900,1.9900,57829
2018-12-14,2.1000,2.1000,1.9400,2.0400,66437
2018-12-17,2.0510,2.0510,1.9000,1.9000,39805
2018-12-18,1.9400,2.0600,1.9000,1.9700,178485
2018-12-19,1.9550,2.0600,1.8100,1.8100,97953
2018-12-20,1.9100,1.9100,1.8000,1.8000,134826
2018-12-21,1.8800,2.0300,1.7200,1.7300,132356
2018-12-24,1.7500,1.8500,1.6500,1.6600,80798
2018-12-26,1.6600,1.8600,1.5600,1.6000,97225
2018-12-27,1.6000,1.7500,1.6000,1.6000,82517
2018-12-28,1.6000,1.8000,1.6000,1.7100,183764
2018-12-31,1.7100,1.8000,1.7000,1.7000,141149
2019-01-02,1.7600,2.0400,1.7600,1.9900,84621
2019-01-03,2.0300,2.1500,1.9000,2.0700,77842
2019-01-04,2.1500,2.1500,2.0700,2.1250,69929
2019-01-07,2.1500,2.2300,2.0600,2.1300,87979
2019-01-08,2.1500,2.4400,2.0120,2.4000,138857
2019-01-09,2.4720,2.6070,2.3000,2.3500,97226
2019-01-10,2.3500,2.5200,2.3200,2.3950,81713
2019-01-11,2.5600,3.1000,2.5000,3.0000,257155
2019-01-14,3.0100,3.0500,2.6000,2.8900,103753
2019-01-15,2.9400,2.9910,2.8500,2.8900,31205
2019-01-16,3.0000,3.0000,2.7600,2.9100,38985
2019-01-17,2.9000,3.1000,2.7750,3.0600,147556
2019-01-18,3.2500,3.5000,2.9600,3.3000,316915
2019-01-22,3.3000,3.7400,3.2500,3.5600,429447
2019-01-23,3.5600,3.7500,3.4040,3.5100,210300
2019-01-24,3.5500,3.8700,3.2500,3.7900,168714
2019-01-25,3.7900,4.1100,3.5900,3.9300,270052
2019-01-28,4.0500,4.2300,3.4400,3.9600,497432
2019-01-29,3.7100,4.2000,3.5400,4.1800,145603
2019-01-30,4.1000,4.1900,3.8800,3.8800,105126
2019-01-31,3.9000,3.9250,3.4800,3.4800,158967
2019-02-01,3.5000,3.5900,3.2500,3.4500,82117
2019-02-04,3.4300,3.6480,3.3300,3.3700,34888
2019-02-05,3.5290,3.6710,3.4200,3.5900,142542
2019-02-06,3.5900,3.8400,3.4900,3.7200,135317
2019-02-07,3.7500,3.8500,3.6160,3.7100,157198
2019-02-08,3.5370,3.6500,3.3400,3.4500,201147
2019-02-11,3.4000,3.6500,3.2860,3.4600,92942
2019-02-12,3.5000,3.5600,3.3500,3.4000,121440
2019-02-13,3.4500,3.4500,3.2100,3.4150,50564
2019-02-14,3.2600,3.5800,3.2600,3.4200,126122
2019-02-15,3.5000,3.5200,3.2700,3.2700,70641
2019-02-19,3.3500,3.3500,2.8500,3.0700,232982
2019-02-20,3.1000,3.5000,3.1000,3.1200,196045
2019-02-21,3.1000,3.2300,2.9600,3.0200,224156
2019-02-22,2.9700,3.2500,2.8100,2.8500,123604
2019-02-25,2.9000,3.2000,2.7600,2.9200,161788
2019-02-26,3.0100,3.4000,3.0100,3.2200,339203
2019-02-27,3.2000,3.4300,2.9900,2.9900,867548
2019-02-28,2.9900,3.3100,2.8600,2.9900,287206
2019-03-01,3.0420,3.2800,2.8870,2.9700,303971
2019-03-04,3.0400,3.2500,2.7800,2.8600,396085
2019-03-05,2.7900,3.2500,2.6100,3.0300,487839
2019-03-06,3.0300,3.2100,2.9400,2.9800,236287
2019-03-07,2.9900,3.1000,2.7680,3.0700,274607
2019-03-08,3.0900,3.5000,2.9200,3.5000,375637
2019-03-11,3.5500,3.6800,3.4200,3.6400,200741
2019-03-12,3.6500,4.0300,3.5100,3.6700,224061
2019-03-13,3.7600,4.0700,3.6600,4.0300,340448
2019-03-14,4.0100,4.1300,3.6610,4.1300,248271
2019-03-15,4.1000,4.2500,3.8100,4.2500,652785
2019-03-18,1.4000,1.4100,1.2000,1.2200,6757699
2019-03-19,1.2700,1.2700,1.1000,1.1200,3047378
2019-03-20,1.1500,1.1500,1.0000,1.0500,2893274
2019-03-21,1.0600,1.1200,1.0300,1.0800,1569395
2019-03-22,1.0800,1.1200,1.0400,1.1200,868709
2019-03-25,1.1000,1.1200,1.0550,1.1200,447553
2019-03-26,1.1000,1.1050,0.9900,0.9900,1049602
2019-03-27,1.0200,1.0300,0.9900,0.9900,562481
2019-03-28,1.0000,1.0000,0.9200,0.9620,968558
2019-03-29,0.9600,0.9600,0.8800,0.9010,715595
2019-04-01,0.9100,0.9920,0.9000,0.9800,1353442
2019-04-02,0.9600,1.0000,0.9250,1.0000,572428
2019-04-03,0.9900,1.0200,0.9310,1.0000,617204
2019-04-04,1.0200,1.0300,0.9810,1.0000,296749
2019-04-05,0.9900,1.0600,0.9900,1.0300,281009
2019-04-08,1.0800,1.0800,1.0000,1.0300,327444
2019-04-09,1.0300,1.0400,0.9810,1.0200,395962
2019-04-10,1.0300,1.1500,1.0200,1.1300,1281603
2019-04-11,1.1500,1.1500,1.0300,1.0600,620080
2019-04-12,1.0800,1.0900,1.0200,1.0400,356328
2019-04-15,1.0300,1.0550,0.9620,0.9780,318079
2019-04-16,0.9860,1.0100,0.9700,1.0099,90345
2019-04-17,1.0000,1.0090,0.9500,0.9700,86056
2019-04-18,0.9800,1.0200,0.9600,0.9830,167548
2019-04-22,0.9600,1.0000,0.9500,0.9900,73564
2019-04-23,1.0000,1.0600,0.9810,1.0500,297216
2019-04-24,1.0500,1.0600,1.0300,1.0300,167547
2019-04-25,1.0300,1.0600,1.0000,1.0400,714076
2019-04-26,1.0200,1.0600,1.0200,1.0522,245144
2019-04-29,1.0500,1.0700,0.9801,1.0300,338519
2019-04-30,1.0200,1.0400,0.9800,1.0400,204312
2019-05-01,1.0400,1.0500,1.0010,1.0200,211002
2019-05-02,1.1000,1.1600,1.0300,1.0300,1816727
2019-05-03,1.0300,1.0800,0.9500,1.0400,376542
2019-05-06,1.0100,1.0800,1.0000,1.0600,143807
2019-05-07,1.0600,1.0700,1.0100,1.0500,81607
2019-05-08,1.0400,1.0700,1.0300,1.0600,74624
2019-05-09,1.0500,1.0650,1.0100,1.0300,64947
2019-05-10,1.0400,1.0600,1.0300,1.0500,252092
2019-05-13,1.0500,1.0550,1.0200,1.0400,124052
2019-05-14,1.0400,1.0400,1.0100,1.0400,84077
2019-05-15,1.0400,1.0500,1.0200,1.0500,137080
2019-05-16,1.0500,1.0600,1.0200,1.0300,199828
2019-05-17,1.0400,1.0470,0.9900,1.0100,114032
2019-05-20,1.0200,1.0270,0.9900,0.9990,132690
2019-05-21,1.0000,1.0300,0.9800,1.0000,77099
2019-05-22,1.0100,1.0300,0.9900,1.0300,125506
2019-05-23,1.0300,1.1100,1.0200,1.1100,758330
2019-05-24,1.1200,1.1200,1.0500,1.0750,190886
2019-05-28,1.0700,1.1080,1.0300,1.0400,173795
2019-05-29,1.0500,1.0500,1.0000,1.0500,90371
2019-05-30,1.0500,1.0800,1.0200,1.0800,109881
2019-05-31,1.0500,1.0900,1.0400,1.0500,82364
2019-06-03,1.0600,1.0900,1.0300,1.0400,112810
2019-06-04,1.0500,1.0647,1.0200,1.0400,63340
2019-06-05,1.0200,1.0300,0.9900,1.0000,263053
2019-06-06,1.0000,1.0200,0.9900,1.0000,157255
2019-06-07,1.0100,1.0100,0.9900,1.0000,58391
2019-06-10,0.9900,1.0400,0.9801,0.9803,632554
2019-06-11,0.9910,1.0300,0.9800,0.9910,125091
2019-06-12,1.0150,1.0200,0.9750,0.9750,119838
2019-06-13,0.9950,1.0200,0.9700,0.9800,34079
2019-06-14,0.9900,1.0100,0.9600,0.9700,52535
2019-06-17,0.9890,1.0000,0.9600,0.9650,61044
2019-06-18,0.9600,0.9890,0.9600,0.9640,88317
2019-06-19,0.9649,0.9876,0.9600,0.9601,51402
2019-06-20,0.9650,0.9849,0.9600,0.9746,43558
2019-06-21,0.9750,0.9750,0.9000,0.9400,181782
2019-06-24,0.9400,0.9600,0.9000,0.9300,72799
2019-06-25,0.9300,0.9300,0.8620,0.8800,120279
2019-06-26,0.9000,0.9000,0.8620,0.8800,52519
2019-06-27,0.8800,0.8990,0.8700,0.8980,74552
2019-06-28,0.8800,0.9100,0.8520,0.9100,183729
2019-07-01,0.8700,0.9000,0.8600,0.8710,63638
2019-07-02,0.9000,0.9000,0.8800,0.8920,78932
2019-07-03,0.9000,0.9000,0.8800,0.9000,104486
2019-07-05,0.9000,0.9000,0.8910,0.9000,89340
2019-07-08,0.8900,0.9000,0.8600,0.8630,93760
2019-07-09,0.8600,0.9000,0.7500,0.8200,216247
2019-07-10,0.8200,0.8450,0.7950,0.8010,155535
2019-07-11,0.8010,0.8200,0.8000,0.8100,39041
2019-07-12,0.8400,0.8400,0.8000,0.8200,98271
2019-07-15,0.8300,0.8500,0.8100,0.8460,72742
2019-07-16,0.8200,0.8480,0.8200,0.8300,12160
2019-07-17,0.8370,0.8480,0.8000,0.8100,54364
2019-07-18,0.8480,0.8480,0.8000,0.8300,51129
2019-07-19,0.8150,0.8450,0.8150,0.8150,47087
2019-07-22,0.8150,0.8170,0.7700,0.7930,77918
2019-07-23,0.8140,0.8300,0.7720,0.8070,42066
2019-07-24,0.8060,0.8200,0.7940,0.7940,34337
2019-07-25,0.8000,0.8400,0.7940,0.8100,55888
2019-07-26,0.8300,0.8390,0.7800,0.7800,113762
2019-07-29,0.7700,0.8100,0.7700,0.7820,84043
2019-07-30,0.7900,0.8080,0.7700,0.7700,25281
2019-07-31,0.8000,0.8340,0.7710,0.7950,82760
2019-08-01,0.8000,0.8200,0.7400,0.7400,138540
