,Open,High,Low,Close,Volume
2022-09-29,19.8700,19.8700,18.8400,18.9500,14644
2022-09-30,18.5900,18.9100,17.9649,17.9649,8293
2022-10-03,18.1400,19.0400,18.1385,18.9148,4140
2022-10-04,19.4901,19.7472,19.4900,19.7472,4396
2022-10-05,19.3500,19.9600,19.1300,19.7743,2760
2022-10-06,19.9400,19.9400,19.6600,19.6600,1017
2022-10-07,18.7999,18.8000,18.3200,18.3500,3739
2022-10-10,18.3600,18.5500,18.2432,18.4175,2780
2022-10-11,18.1700,18.4300,18.0000,18.0535,1562
2022-10-12,17.9600,17.9600,17.9463,17.9463,645
2022-10-13,17.0300,18.9986,17.0300,18.9986,11143
2022-10-14,18.6200,18.6200,17.9500,17.9500,3020
2022-10-17,18.5074,18.7605,18.4399,18.7605,5672
2022-10-18,19.5824,19.5824,18.5300,19.0533,2260
2022-10-19,18.6200,19.1109,18.6200,19.1109,1120
2022-10-20,19.3300,19.3300,18.8990,19.0240,1456
2022-10-21,19.9117,19.9117,19.9117,19.9117,416
2022-10-24,19.9800,20.4056,19.8600,20.4056,7692
2022-10-25,20.6800,21.1200,20.5200,21.0869,11392
2022-10-26,20.6500,20.7900,20.4500,20.4500,1747
2022-10-27,20.1400,20.2700,19.2125,19.3000,11551
2022-10-28,21.4600,22.1100,21.4600,21.8100,4750
2022-10-31,21.0101,21.3852,21.0101,21.1703,2490
2022-11-01,20.9300,20.9300,20.2600,20.5918,4237
2022-11-02,19.2800,19.2800,19.2800,19.2800,1632
2022-11-03,18.5100,18.5100,17.7600,17.8200,3298
2022-11-04,18.2401,18.2500,16.9500,17.6459,6965
2022-11-07,17.3500,17.8500,17.2200,17.8415,8113
2022-11-08,17.9000,18.3500,17.6700,17.9376,3072
2022-11-09,17.5100,17.5100,16.9400,16.9500,1725
2022-11-10,18.2800,19.4828,18.2740,19.4828,6013
2022-11-11,19.3100,20.1400,18.9700,20.1400,4519
2022-11-14,19.8200,20.2247,19.7600,19.8227,1680
2022-11-15,20.7500,20.9700,20.0100,20.2130,9164
2022-11-16,19.8100,19.9800,19.6700,19.9614,4578
2022-11-17,19.5100,20.5450,19.5100,20.3431,6002
2022-11-18,20.5500,20.6300,20.3600,20.4351,1973
2022-11-21,20.1900,20.1900,19.7400,19.7600,2102
2022-11-22,19.5220,20.2000,19.4800,20.2000,2395
